업종명,업소명,지역명,소재지도로명주소,소재지지번주소,위도,경도,할인정보,업소전화번호,데이터기준일자,혜택대상,증빙자료,혜택시작일,혜택종료일,이용제한,비고,출처URL,출처유형,검증상태,수집일자
음식점,양복점 파주야당점,운정3동,파주시 소리천로8번길 36 (야당동) 106~107호,경기도 파주시 야당동 1064,37.7125733547,126.760165861,10% 할인,0507-1378-2394,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
카페,브런치빈 파주점,운정3동,"파주시 경의로 1090 (야당동) 802,803호",경기도 파주시 야당동 1072-1,37.7145087869,126.7600602714,사이드 메뉴 제공,031-949-0803,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
음식점,말랭이국수,월롱면,파주시 월롱면 통일로 725 1층 일부,경기도 파주시 월롱면 영태리 525-36,37.7739683528,126.7894715893,음료수 제공,031-945-7772,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
음식점,국수사랑,의왕시,"경기도 의왕시계원대학로34106호(내손동, 신우프라자)",,37.3791087,126.9751236,곱배기 서비스,031-421-9433,2026-08-15,"동원훈련이수자,모범예비군,복무중인현역병,사회복무요원,전문산업기능요원,병역명문가","동원훈련이수증,모범예비군증,복무확인서 등",2024-09-19,,없음,,https://www.mma.go.kr/about/udgg/list.do?mc=mma0003357,병무청 공식 나라사랑가게 실시간 DB,A: 병무청 공식 실시간 DB,2026-08-15
카페,그릭당,의정부시,"경기도 의정부시시민로19번길22- 9(의정부동, 1층)",,37.7393072,127.0371584,"서비스 이용료의 10% 할인 세부 증빙자료 : 당해연도 동원훈련이수증,모범예비군증,복무확인서,병역명문가증",031-877-0370,2026-08-15,"예비군(당해연도 병무청 주관 동원훈련 이수자 및 병무청 모범 예비군 선발자),복무중인 사람,병역명문가","당해연도 동원훈련이수증,모범예비군증,복무확인서",2025-04-03,2026-12-31,없음,,https://www.mma.go.kr/about/udgg/list.do?mc=mma0003357,병무청 공식 나라사랑가게 실시간 DB,A: 병무청 공식 실시간 DB,2026-08-15
카페,꽃담수,의정부시,"경기도 의정부시망월로18- 11107동102호(호원동, 신일타운하우스)",,37.7082407,127.0458436,서비스 이용료의 5% 할인,0507-1336-0669,2026-08-15,"동원훈련 이수자, 현역병.사회복무요원 등 복무자, 병역명문가","당해년도 훈련이수증, 복무확인서, 병역명문가증",2024-04-03,2026-12-31,제한없음,,https://www.mma.go.kr/about/udgg/list.do?mc=mma0003357,병무청 공식 나라사랑가게 실시간 DB,A: 병무청 공식 실시간 DB,2026-08-15
카페,민스,의정부시,경기도 의정부시안말로8번길481층 (호원동),,37.7130473,127.0427144,(카페)음료 5% 할인,031-837-1360,2026-08-15,"예비군(당해년도 훈련이수자 및 모범예비군), 복무중인 사람, 병역명문가","당해년도 훈련이수증, 복무확인서, 병역명문가증",2023-12-15,,제한없음,,https://www.mma.go.kr/about/udgg/list.do?mc=mma0003357,병무청 공식 나라사랑가게 실시간 DB,A: 병무청 공식 실시간 DB,2026-08-15
음식점,수진이네,이천시,경기도 이천시신둔면경충대로3159번길12- 26(신둔면수광리),,37.3095671,127.4007183,서비스 이용료의 10% 할인,0507-1311-7222,2026-08-15,"동원훈련이수자,모범예비군,복무중인현역병,사회복무요원,전문산업기능요원,병역명문가","동원훈련이수증,모범예비군증,복무확인서 등",2024-08-13,,없음,,https://www.mma.go.kr/about/udgg/list.do?mc=mma0003357,병무청 공식 나라사랑가게 실시간 DB,A: 병무청 공식 실시간 DB,2026-08-15
미용,예원헤어크레앙스,적성면,파주시 적성면 솥뒤로 16,경기도 파주시 적성면 마지리 45-11,37.9556797801,126.9177690718,10%할인,031-959-8877,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1004,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
숙박,승원장,적성면,파주시 적성면 칠중5길 8,경기도 파주시 적성면 구읍리 645-1,37.9549601271,126.9210793821,10%할인,031-959-4347,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1002,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
음식점,감악산한우마을구이식당,적성면,파주시 적성면 솥뒤로 38-1,경기도 파주시 적성면 마지리 39-12,37.9572403082,126.9160076151,카드 5%할인+현금 10%할인,031-959-4992,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
음식점,그때그집,적성면,파주시 적성면 솥뒤로 15,경기도 파주시 적성면 마지리 45-5,37.9554284158,126.9175071931,5%할인,031-958-8246,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
음식점,능이백숙오리닭칼국수,적성면,파주시 적성면 칠중2길 144,경기도 파주시 적성면 구읍리 162-4,37.9564270142,126.9272009682,찰밥 또는 국수 제공,031-959-3487,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
음식점,두지리강촌매운탕,적성면,파주시 적성면 술이홀로2316번길 31,경기도 파주시 적성면 두지리 88-5,37.9633422498,126.8938211659,5%할인,031-959-3858,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
음식점,두지리별장매운탕,적성면,파주시 적성면 술이홀로2316번길 18,경기도 파주시 적성면 두지리 94-9,37.9625791248,126.8939840816,5~10%할인,031-959-3865,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
음식점,명랑핫도그 적성점,적성면,파주시 적성면 청송로 1022 1층,경기도 파주시 적성면 마지리 62-30,37.9542128701,126.9187986172,10%할인,031-958-5558,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
음식점,산아래,적성면,파주시 적성면 감악산로1241번길 56,경기도 파주시 적성면 구읍리 577-1,37.9590772331,126.9241057705,음료수 제공,031-959-0818,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
음식점,용화반점,적성면,파주시 적성면 솥뒤로 28 1층,경기도 파주시 적성면 마지리 37-4,37.9564498657,126.9169503206,배달 시 음료수+만두 제공,031-959-4055,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
음식점,원조두지리매운탕 1호점,적성면,파주시 적성면 술이홀로2316번길 45,경기도 파주시 적성면 두지리 89-1,37.9639335609,126.8938518363,10%할인,031-959-5377,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
음식점,유진참치,적성면,파주시 적성면 감악산로 1226,경기도 파주시 적성면 구읍리 162-1,37.9559661955,126.9273629978,음료수 제공,031-959-3309,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
음식점,임진강매운탕,적성면,파주시 적성면 술이홀로2316번길 39,경기도 파주시 적성면 두지리 88-3,37.9637479009,126.8939768251,5%할인,031-959-3859,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
음식점,임진강 인천식당 한우마을,적성면,파주시 적성면 솥뒤로37번길 4,경기도 파주시 적성면 마지리 39-29,37.9568787468,126.9158593079,공기밥+음료수 제공,031-959-3665,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
음식점,장단콩퇴골두부,적성면,파주시 적성면 칠중3길 145,경기도 파주시 적성면 마지리 19-1,37.9499472864,126.9230753665,5~10%할인,031-959-4023,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
음식점,장수인삼족발보쌈,적성면,파주시 적성면 칠중3길 15 1층,경기도 파주시 적성면 구읍리 649-34,37.9544081711,126.9204811344,5%할인,031-958-4091,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
음식점,짱미엔,적성면,파주시 적성면 솥뒤로 14-1,경기도 파주시 적성면 마지리 45-12,37.9555808657,126.9177810156,음료수+군만두 제공+곱빼기,031-958-2670,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
음식점,탕수육,적성면,파주시 적성면 청송로 1061 1층,경기도 파주시 적성면 구읍리 588-1,37.9564278185,126.922398296,곱빼기(2000원 할인) 또는 음료수 제공,031-959-3569,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
음식점,파주연천축협 정육식당,적성면,파주시 적성면 솥뒤로 32-2,경기도 파주시 적성면 마지리 38-3,37.9568697318,126.9164835509,음료수 제공+20%할인,031-958-6898,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
음식점,현대식당,적성면,파주시 적성면 청송로 1039,경기도 파주시 적성면 구읍리 650-1,37.9554871992,126.9201808321,음료수 제공,031-959-3953,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
음식점,화정족발 적성점,적성면,파주시 적성면 청송로 1027,경기도 파주시 적성면 마지리 63-46,37.9549101751,126.9190315608,음료수 제공,031-958-1127,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
카페,애플트리,적성면,파주시 적성면 국사로 293,경기도 파주시 적성면 자장리 147-1,37.9603832798,126.869924467,10%할인,,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
음식점,상원포크,조리읍,파주시 조리읍 봉천로 63,경기도 파주시 조리읍 봉일천리 179-2,37.7444010545,126.8046093908,10%할인,031-949-5100,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
음식점,샤브올데이 파주봉일천점,조리읍,파주시 조리읍 통일로 292 1층,경기도 파주시 조리읍 봉일천리 215-10,37.7426378392,126.8115121346,10%할인,031-942-0310,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
숙박,굿타임,탄현면,파주시 탄현면 새오리로161번길 53-34,경기도 파주시 탄현면 성동리 124-51,37.798459875,126.6837237432,10%이상 할인(숙박요금 70000→60000원),031-942-6858,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1002,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
숙박,벨리타,탄현면,파주시 탄현면 새오리로161번길 53-28,경기도 파주시 탄현면 성동리 124-50,37.7986881388,126.6838771884,10%이상 할인(숙박요금 70000→60000원),031-942-5858,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1002,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
숙박,파주풀빌라워라밸호스텔,탄현면,파주시 탄현면 엘지로 709,경기도 파주시 탄현면 낙하리 269-1,37.835848867,126.735353174,10%할인,,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1002,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
숙박,피카소,탄현면,파주시 탄현면 성동로 34,경기도 파주시 탄현면 성동리 679-1,37.7774445234,126.6876938827,20%할인,031-947-5512,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1002,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
숙박,헤이리풀빌라워라밸호스텔,탄현면,파주시 탄현면 샘철길 38-12,경기도 파주시 탄현면 성동리 33-24,37.7894434307,126.6887230484,10%할인,031-949-7602,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1002,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
숙박,호텔위즈,탄현면,파주시 탄현면 성동로 20-45,경기도 파주시 탄현면 성동리 679-4,37.7764742311,126.6876757168,10%할인,031-949-9046,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1002,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
음식점,DMZ장단콩두부마을,탄현면,파주시 탄현면 평화로 902,경기도 파주시 탄현면 성동리 279,37.7861443704,126.6896376981,10%할인,031-957-9820,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
음식점,더위즈(The WIZ),탄현면,파주시 탄현면 성동로 20-45,경기도 파주시 탄현면 성동리 679-4,37.7764742311,126.6876757168,20~30%할인,031-944-7779,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
음식점,물고기자리,탄현면,파주시 탄현면 헤이리마을길 48-48,경기도 파주시 탄현면 법흥리 1652-413,37.7872412617,126.7002410486,10% 할인,031-941-2695,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
음식점,베로키오,탄현면,파주시 탄현면 새오리로 74,경기도 파주시 탄현면 성동리 87-3,37.7908802915,126.6856397612,10%할인,031-945-3071,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
음식점,복드림한우고기,탄현면,파주시 탄현면 새오리로 48,경기도 파주시 탄현면 성동리 67-12,37.7892305336,126.6873956576,5%할인,031-944-8060,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
음식점,어화둥둥,탄현면,파주시 탄현면 새오리로 113-46,경기도 파주시 탄현면 성동리 118,37.7963554983,126.6850985945,10%할인,031-945-1128,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
