"정본CSV행번호","업소명","소재지도로명주소","혜택근거상태","혜택문구유형","출시할인정보","출시적용대상","출시이용조건","출시인증방법","출처유형","출처URL","최근확인일","결정근거"
"359","여울마당","경기도 양주시 장흥면 유원지로 318","공식 최신 근거 확인","세부","삼겹살, 닭, 오리 요리: 10% 할인(사전예약필수)","군 장병","상시 참여업소 목록이며 세부 할인율은 업소별 문의","양주시 공식 군장병 할인·우대 업소 목록","지자체 공식 자료","https://www.yangju.go.kr/health/selectBbsNttView.do?key=2716&bbsNo=81&nttNo=206761","2026-09-06","양주시 공식 목록에서 상호·주소·전화·메뉴·개별 할인 확인"
"360","이시돌선생의 약선도가","경기도 양주시 장흥면 권율로 88","공식 최신 근거 확인","세부","한정식, 보양식: 10% 할인","군 장병","상시 참여업소 목록이며 세부 할인율은 업소별 문의","양주시 공식 군장병 할인·우대 업소 목록","지자체 공식 자료","https://www.yangju.go.kr/health/selectBbsNttView.do?key=2716&bbsNo=81&nttNo=206761","2026-09-06","양주시 공식 목록에서 상호·주소·전화·메뉴·개별 할인 확인"
"362","장흥숯불갈비","경기도 양주시 화합로1361번길 32","공식 최신 근거 확인","세부","한식: 10% 할인","군 장병","상시 참여업소 목록이며 세부 할인율은 업소별 문의","양주시 공식 군장병 할인·우대 업소 목록","지자체 공식 자료","https://www.yangju.go.kr/health/selectBbsNttView.do?key=2716&bbsNo=81&nttNo=206761","2026-09-06","양주시 공식 목록에서 상호·주소·전화·메뉴·개별 할인 확인"
"363","정주산장","경기도 양주시 장흥면 호국로550번길 102-127","공식 최신 근거 확인","세부","우렁,제육쌈밥, 코다리찜 등 전메뉴: 10% 할인","군 장병","상시 참여업소 목록이며 세부 할인율은 업소별 문의","양주시 공식 군장병 할인·우대 업소 목록","지자체 공식 자료","https://www.yangju.go.kr/health/selectBbsNttView.do?key=2716&bbsNo=81&nttNo=206761","2026-09-06","양주시 공식 목록에서 상호·주소·전화·메뉴·개별 할인 확인"
"364","쪽삼","경기도 양주시 어하고개로 56, 1층","공식 최신 근거 확인","세부","삼겹살, 쪽갈비, 이베리코: 5% 할인(단품메뉴)","군 장병","상시 참여업소 목록이며 세부 할인율은 업소별 문의","양주시 공식 군장병 할인·우대 업소 목록","지자체 공식 자료","https://www.yangju.go.kr/health/selectBbsNttView.do?key=2716&bbsNo=81&nttNo=206761","2026-09-06","양주시 공식 목록에서 상호·주소·전화·메뉴·개별 할인 확인"
"365","초가마을","경기도 양주시 장흥면 권율로309번길 159","공식 최신 근거 확인","세부","닭, 오리고기 전문: 10% 할인","군 장병","상시 참여업소 목록이며 세부 할인율은 업소별 문의","양주시 공식 군장병 할인·우대 업소 목록","지자체 공식 자료","https://www.yangju.go.kr/health/selectBbsNttView.do?key=2716&bbsNo=81&nttNo=206761","2026-09-06","양주시 공식 목록에서 상호·주소·전화·메뉴·개별 할인 확인"
"367","페트라숯불구이","경기도 양주시 장흥면 일영로 601-100","공식 최신 근거 확인","세부","오리훈제: 5% 할인","군 장병","상시 참여업소 목록이며 세부 할인율은 업소별 문의","양주시 공식 군장병 할인·우대 업소 목록","지자체 공식 자료","https://www.yangju.go.kr/health/selectBbsNttView.do?key=2716&bbsNo=81&nttNo=206761","2026-09-06","양주시 공식 목록에서 상호·주소·전화·메뉴·개별 할인 확인"
"368","행복한사람들","경기도 양주시 백석읍 권율로 852","공식 최신 근거 확인","세부","돈까스 등 경양식: 20% 할인","군 장병","상시 참여업소 목록이며 세부 할인율은 업소별 문의","양주시 공식 군장병 할인·우대 업소 목록","지자체 공식 자료","https://www.yangju.go.kr/health/selectBbsNttView.do?key=2716&bbsNo=81&nttNo=206761","2026-09-06","양주시 공식 목록에서 상호·주소·전화·메뉴·개별 할인 확인"
"374","비비큐 파주운정스타필드점","파주시 경의로1240번길 14-11 (와동동)","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
"376","육심외할머니가든","파주시 경의로1240번길 14-11 (와동동) 204호","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
"377","촉촉베이커리 앤 카페","파주시 가람로21번길 47 (와동동) 1층 일부","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
"378","밥꼬 운정점","파주시 산내로104번길 21-3 (목동동) 1층","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
"379","해녀밥상","파주시 청암로17번길 25 (목동동) 204호","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
"380","또오리","파주시 경의로 999-1 (야당동)","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
"381","삼산회관 파주야당점","파주시 경의로 1030 (야당동) 1층 107호","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
"382","숙성사돈 운정역점","파주시 경의로1240번길 15 (와동동) 유은타워9차 101, 102호","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
"383","양복점 파주야당점","파주시 소리천로8번길 36 (야당동) 106~107호","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
"384","브런치빈 파주점","파주시 경의로 1090 (야당동) 802,803호","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
"385","말랭이국수","파주시 월롱면 통일로 725 1층 일부","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
"391","예원헤어크레앙스","파주시 적성면 솥뒤로 16","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1004","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
"392","승원장","파주시 적성면 칠중5길 8","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1002","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
"393","감악산한우마을구이식당","파주시 적성면 솥뒤로 38-1","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
"394","그때그집","파주시 적성면 솥뒤로 15","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
"395","능이백숙오리닭칼국수","파주시 적성면 칠중2길 144","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
"396","두지리강촌매운탕","파주시 적성면 술이홀로2316번길 31","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
"397","두지리별장매운탕","파주시 적성면 술이홀로2316번길 18","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
"398","명랑핫도그 적성점","파주시 적성면 청송로 1022 1층","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
"399","산아래","파주시 적성면 감악산로1241번길 56","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
"400","용화반점","파주시 적성면 솥뒤로 28 1층","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
"401","원조두지리매운탕 1호점","파주시 적성면 술이홀로2316번길 45","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
"402","유진참치","파주시 적성면 감악산로 1226","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
"403","임진강매운탕","파주시 적성면 술이홀로2316번길 39","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
"404","임진강 인천식당 한우마을","파주시 적성면 솥뒤로37번길 4","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
"405","장단콩퇴골두부","파주시 적성면 칠중3길 145","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
"406","장수인삼족발보쌈","파주시 적성면 칠중3길 15 1층","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
"407","짱미엔","파주시 적성면 솥뒤로 14-1","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
"408","탕수육","파주시 적성면 청송로 1061 1층","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
"409","파주연천축협 정육식당","파주시 적성면 솥뒤로 32-2","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
"410","현대식당","파주시 적성면 청송로 1039","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
"411","화정족발 적성점","파주시 적성면 청송로 1027","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
"413","상원포크","파주시 조리읍 봉천로 63","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
"414","샤브올데이 파주봉일천점","파주시 조리읍 통일로 292 1층","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
"415","굿타임","파주시 탄현면 새오리로161번길 53-34","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1002","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
"416","벨리타","파주시 탄현면 새오리로161번길 53-28","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1002","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
"418","피카소","파주시 탄현면 성동로 34","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1002","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
"419","헤이리풀빌라워라밸호스텔","파주시 탄현면 샘철길 38-12","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1002","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
"420","호텔위즈","파주시 탄현면 성동로 20-45","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1002","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
"421","DMZ장단콩두부마을","파주시 탄현면 평화로 902","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
"422","더위즈(The WIZ)","파주시 탄현면 성동로 20-45","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
"423","물고기자리","파주시 탄현면 헤이리마을길 48-48","공식 최신 근거 확인","공통","군 장병·사회복무요원 대상 10% 이상 할인 또는 상응 서비스","관내 주둔 군 장병·사회복무요원","업소별 적용 품목·조건은 방문 전 확인","파주시 공식 군장병 할인업소 목록 및 운영 안내","지자체 공식 자료","https://www.paju.go.kr/www/www_02/health/health_03/health_03_09/health_03_09_01.jsp | https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001","2026-09-06","파주시 공식 참여업소 목록 일치, 공식 공통 할인 정책 적용"
