"정본행번호","업소명","입력주소","기존위도","기존경도","최초POI조회어","POI조회어","POI조회방식","POI후보수","POI상호","POI도로명주소","POI지번주소","POI상호일치","POI주소일치","APIHUB좌표후보수","제안위도","제안경도","좌표출처","좌표출처URL","권장좌표검증상태","판정","검토사유","확인일"
"369","도원가든","경기도 연천군청산면청신로308(청산면초성리)","37.9893866","127.0904709","도원가든 경기도 연천군청산면청신로308(청산면초성리)","도원가든 경기도 연천군청산면청신로308(청산면초성리)","전체 주소 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"370","레이트 체크아웃","경기도 연천군전곡읍은대성로984층 (전곡읍은대리)","38.0243461","127.0624084","레이트 체크아웃 경기도 연천군전곡읍은대성로984층 (전곡읍은대리)","레이트 체크아웃 경기도 연천군전곡읍은대성로984층 (전곡읍은대리)","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"371","올리브","경기도 연천군청산면청신로336(청산면초성리)","37.9877745","127.0926492","올리브 경기도 연천군청산면청신로336(청산면초성리)","올리브 경기도 연천군청산면청신로336(청산면초성리)","전체 주소 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"372","반하정육회 수지본점","경기도 용인시 수지구만현로88120호(상현동)","37.3090064","127.0850231","반하정육회 수지본점 경기도 용인시 수지구만현로88120호(상현동)","반하정육회 수지본점 경기도 용인시 수지구만현로88120호(상현동)","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"373","푸라닭 용인역북점","경기도 용인시 처인구금학로235번길261층 (역북동, 선봉레스텔)","37.2409298","127.1905233","푸라닭 용인역북점 경기도 용인시 처인구금학로235번길261층 (역북동, 선봉레스텔)","푸라닭 용인역북점 경기도 용인시 처인구금학로235번길261층 (역북동","도로명·건물번호 보조 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"374","비비큐 파주운정스타필드점","파주시 경의로1240번길 14-11 (와동동)","37.7273301911","126.7620261581","비비큐 파주운정스타필드점 파주시 경의로1240번길 14-11 (와동동)","비비큐 파주운정스타필드점 파주시 경의로1240번길 14-11 (와동동)","전체 주소 검색","1","","","","False","False","0","","","","","미확인","미확인","상호와 주소가 일치하는 후보가 없습니다","2026-09-06"
"375","삼산회관 파주운정가람마을점","파주시 가람로51번길 16-30 (와동동) 102호","37.7353977114","126.7573471897","삼산회관 파주운정가람마을점 파주시 가람로51번길 16-30 (와동동) 102호","삼산회관 파주운정가람마을점 파주시 가람로51번길 16-30 (와동동) 102호","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"376","육심외할머니가든","파주시 경의로1240번길 14-11 (와동동) 204호","37.7272505","126.7620423","육심외할머니가든 파주시 경의로1240번길 14-11 (와동동) 204호","육심외할머니가든 파주시 경의로1240번길 14-11 (와동동) 204호","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"377","촉촉베이커리 앤 카페","파주시 가람로21번길 47 (와동동) 1층 일부","37.7362168995","126.7519926208","촉촉베이커리 앤 카페 파주시 가람로21번길 47 (와동동) 1층 일부","촉촉베이커리 앤 카페 파주시 가람로21번길 47 (와동동) 1층 일부","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"378","밥꼬 운정점","파주시 산내로104번길 21-3 (목동동) 1층","37.7278725931","126.7372749276","밥꼬 운정점 파주시 산내로104번길 21-3 (목동동) 1층","밥꼬 운정점 파주시 산내로104번길 21-3 (목동동) 1층","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"379","해녀밥상","파주시 청암로17번길 25 (목동동) 204호","37.7290961793","126.7353328775","해녀밥상 파주시 청암로17번길 25 (목동동) 204호","해녀밥상 파주시 청암로17번길 25 (목동동) 204호","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"380","또오리","파주시 경의로 999-1 (야당동)","37.7065289086","126.7571264227","또오리 파주시 경의로 999-1 (야당동)","또오리 파주시 경의로 999-1 (야당동)","전체 주소 검색","1","","","","False","False","0","","","","","미확인","미확인","상호와 주소가 일치하는 후보가 없습니다","2026-09-06"
"381","삼산회관 파주야당점","파주시 경의로 1030 (야당동) 1층 107호","37.7093618545","126.7593325784","삼산회관 파주야당점 파주시 경의로 1030 (야당동) 1층 107호","삼산회관 파주야당점 파주시 경의로 1030 (야당동) 1층 107호","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"382","숙성사돈 운정역점","파주시 경의로1240번길 15 (와동동) 유은타워9차 101, 102호","37.7125733547","126.760165861","숙성사돈 운정역점 파주시 경의로1240번길 15 (와동동) 유은타워9차 101, 102호","숙성사돈 운정역점 파주시 경의로1240번길 15 (와동동) 유은타워9차 101","도로명·건물번호 보조 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"383","양복점 파주야당점","파주시 소리천로8번길 36 (야당동) 106~107호","37.7125733547","126.760165861","양복점 파주야당점 파주시 소리천로8번길 36 (야당동) 106~107호","양복점 파주야당점 파주시 소리천로8번길 36 (야당동) 106~107호","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"384","브런치빈 파주점","파주시 경의로 1090 (야당동) 802,803호","37.7145087869","126.7600602714","브런치빈 파주점 파주시 경의로 1090 (야당동) 802,803호","브런치빈 파주점 파주시 경의로 1090 (야당동) 802","도로명·건물번호 보조 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"385","말랭이국수","파주시 월롱면 통일로 725 1층 일부","37.7739683528","126.7894715893","말랭이국수 파주시 월롱면 통일로 725 1층 일부","말랭이국수 파주시 월롱면 통일로 725 1층 일부","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"386","국수사랑","경기도 의왕시계원대학로34106호(내손동, 신우프라자)","37.3791087","126.9751236","국수사랑 경기도 의왕시계원대학로34106호(내손동, 신우프라자)","국수사랑 경기도 의왕시계원대학로34106호(내손동","도로명·건물번호 보조 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"387","그릭당","경기도 의정부시시민로19번길22- 9(의정부동, 1층)","37.7393072","127.0371584","그릭당 경기도 의정부시시민로19번길22- 9(의정부동, 1층)","그릭당 경기도 의정부시시민로19번길22- 9(의정부동","도로명·건물번호 보조 검색","1","","","","False","False","0","","","","","미확인","미확인","상호와 주소가 일치하는 후보가 없습니다","2026-09-06"
"388","꽃담수","경기도 의정부시망월로18- 11107동102호(호원동, 신일타운하우스)","37.7082407","127.0458436","꽃담수 경기도 의정부시망월로18- 11107동102호(호원동, 신일타운하우스)","꽃담수 경기도 의정부시망월로18- 11107동102호(호원동","도로명·건물번호 보조 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"389","민스","경기도 의정부시안말로8번길481층 (호원동)","37.7130473","127.0427144","민스 경기도 의정부시안말로8번길481층 (호원동)","민스 경기도 의정부시안말로8번길481층 (호원동)","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"390","수진이네","경기도 이천시신둔면경충대로3159번길12- 26(신둔면수광리)","37.3095671","127.4007183","수진이네 경기도 이천시신둔면경충대로3159번길12- 26(신둔면수광리)","수진이네 경기도 이천시신둔면경충대로3159번길12- 26(신둔면수광리)","전체 주소 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"391","예원헤어크레앙스","파주시 적성면 솥뒤로 16","37.9556797801","126.9177690718","예원헤어크레앙스 파주시 적성면 솥뒤로 16","예원헤어크레앙스 파주시 적성면 솥뒤로 16","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"392","승원장","파주시 적성면 칠중5길 8","37.9549601271","126.9210793821","승원장 파주시 적성면 칠중5길 8","승원장 파주시 적성면 칠중5길 8","전체 주소 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"393","감악산한우마을구이식당","파주시 적성면 솥뒤로 38-1","37.9572403082","126.9160076151","감악산한우마을구이식당 파주시 적성면 솥뒤로 38-1","감악산한우마을구이식당 파주시 적성면 솥뒤로 38-1","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"394","그때그집","파주시 적성면 솥뒤로 15","37.9554284158","126.9175071931","그때그집 파주시 적성면 솥뒤로 15","그때그집 파주시 적성면 솥뒤로 15","전체 주소 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"395","능이백숙오리닭칼국수","파주시 적성면 칠중2길 144","37.9564270142","126.9272009682","능이백숙오리닭칼국수 파주시 적성면 칠중2길 144","능이백숙오리닭칼국수 파주시 적성면 칠중2길 144","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"396","두지리강촌매운탕","파주시 적성면 술이홀로2316번길 31","37.9633422498","126.8938211659","두지리강촌매운탕 파주시 적성면 술이홀로2316번길 31","두지리강촌매운탕 파주시 적성면 술이홀로2316번길 31","전체 주소 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"397","두지리별장매운탕","파주시 적성면 술이홀로2316번길 18","37.9625791248","126.8939840816","두지리별장매운탕 파주시 적성면 술이홀로2316번길 18","두지리별장매운탕 파주시 적성면 술이홀로2316번길 18","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"398","명랑핫도그 적성점","파주시 적성면 청송로 1022 1층","37.9542128701","126.9187986172","명랑핫도그 적성점 파주시 적성면 청송로 1022 1층","명랑핫도그 적성점 파주시 적성면 청송로 1022 1층","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"399","산아래","파주시 적성면 감악산로1241번길 56","37.9590772331","126.9241057705","산아래 파주시 적성면 감악산로1241번길 56","산아래 파주시 적성면 감악산로1241번길 56","전체 주소 검색","1","","","","False","False","0","","","","","미확인","미확인","상호와 주소가 일치하는 후보가 없습니다","2026-09-06"
"400","용화반점","파주시 적성면 솥뒤로 28 1층","37.9564498657","126.9169503206","용화반점 파주시 적성면 솥뒤로 28 1층","용화반점 파주시 적성면 솥뒤로 28 1층","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"401","원조두지리매운탕 1호점","파주시 적성면 술이홀로2316번길 45","37.9639335609","126.8938518363","원조두지리매운탕 1호점 파주시 적성면 술이홀로2316번길 45","원조두지리매운탕 1호점 파주시 적성면 술이홀로2316번길 45","전체 주소 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"402","유진참치","파주시 적성면 감악산로 1226","37.9559661955","126.9273629978","유진참치 파주시 적성면 감악산로 1226","유진참치 파주시 적성면 감악산로 1226","전체 주소 검색","1","","","","False","False","0","","","","","미확인","미확인","상호와 주소가 일치하는 후보가 없습니다","2026-09-06"
"403","임진강매운탕","파주시 적성면 술이홀로2316번길 39","37.9637479009","126.8939768251","임진강매운탕 파주시 적성면 술이홀로2316번길 39","임진강매운탕 파주시 적성면 술이홀로2316번길 39","전체 주소 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"404","임진강 인천식당 한우마을","파주시 적성면 솥뒤로37번길 4","37.9568787468","126.9158593079","임진강 인천식당 한우마을 파주시 적성면 솥뒤로37번길 4","임진강 인천식당 한우마을 파주시 적성면 솥뒤로37번길 4","전체 주소 검색","1","","","","False","False","0","","","","","미확인","미확인","상호와 주소가 일치하는 후보가 없습니다","2026-09-06"
"405","장단콩퇴골두부","파주시 적성면 칠중3길 145","37.9499472864","126.9230753665","장단콩퇴골두부 파주시 적성면 칠중3길 145","장단콩퇴골두부 파주시 적성면 칠중3길 145","전체 주소 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"406","장수인삼족발보쌈","파주시 적성면 칠중3길 15 1층","37.9544081711","126.9204811344","장수인삼족발보쌈 파주시 적성면 칠중3길 15 1층","장수인삼족발보쌈 파주시 적성면 칠중3길 15 1층","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"407","짱미엔","파주시 적성면 솥뒤로 14-1","37.9555808657","126.9177810156","짱미엔 파주시 적성면 솥뒤로 14-1","짱미엔 파주시 적성면 솥뒤로 14-1","전체 주소 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"408","탕수육","파주시 적성면 청송로 1061 1층","37.9564278185","126.922398296","탕수육 파주시 적성면 청송로 1061 1층","탕수육 파주시 적성면 청송로 1061 1층","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"409","파주연천축협 정육식당","파주시 적성면 솥뒤로 32-2","37.9568697318","126.9164835509","파주연천축협 정육식당 파주시 적성면 솥뒤로 32-2","파주연천축협 정육식당 파주시 적성면 솥뒤로 32-2","전체 주소 검색","1","","","","False","False","0","","","","","미확인","미확인","상호와 주소가 일치하는 후보가 없습니다","2026-09-06"
"410","현대식당","파주시 적성면 청송로 1039","37.9554871992","126.9201808321","현대식당 파주시 적성면 청송로 1039","현대식당 파주시 적성면 청송로 1039","전체 주소 검색","1","","","","False","False","0","","","","","미확인","미확인","상호와 주소가 일치하는 후보가 없습니다","2026-09-06"
"411","화정족발 적성점","파주시 적성면 청송로 1027","37.9549101751","126.9190315608","화정족발 적성점 파주시 적성면 청송로 1027","화정족발 적성점 파주시 적성면 청송로 1027","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"412","애플트리","파주시 적성면 국사로 293","37.9603832798","126.869924467","애플트리 파주시 적성면 국사로 293","애플트리 파주시 적성면 국사로 293","전체 주소 검색","1","","","","False","False","0","","","","","미확인","미확인","상호와 주소가 일치하는 후보가 없습니다","2026-09-06"
"413","상원포크","파주시 조리읍 봉천로 63","37.7444010545","126.8046093908","상원포크 파주시 조리읍 봉천로 63","상원포크 파주시 조리읍 봉천로 63","전체 주소 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"414","샤브올데이 파주봉일천점","파주시 조리읍 통일로 292 1층","37.7426378392","126.8115121346","샤브올데이 파주봉일천점 파주시 조리읍 통일로 292 1층","샤브올데이 파주봉일천점 파주시 조리읍 통일로 292 1층","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"415","굿타임","파주시 탄현면 새오리로161번길 53-34","37.798459875","126.6837237432","굿타임 파주시 탄현면 새오리로161번길 53-34","굿타임 파주시 탄현면 새오리로161번길 53-34","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"416","벨리타","파주시 탄현면 새오리로161번길 53-28","37.7986881388","126.6838771884","벨리타 파주시 탄현면 새오리로161번길 53-28","벨리타 파주시 탄현면 새오리로161번길 53-28","전체 주소 검색","1","","","","False","False","0","","","","","미확인","미확인","상호와 주소가 일치하는 후보가 없습니다","2026-09-06"
"417","파주풀빌라워라밸호스텔","파주시 탄현면 엘지로 709","37.835848867","126.735353174","파주풀빌라워라밸호스텔 파주시 탄현면 엘지로 709","파주풀빌라워라밸호스텔 파주시 탄현면 엘지로 709","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"418","피카소","파주시 탄현면 성동로 34","37.7774445234","126.6876938827","피카소 파주시 탄현면 성동로 34","피카소 파주시 탄현면 성동로 34","전체 주소 검색","1","","","","False","False","0","","","","","미확인","미확인","상호와 주소가 일치하는 후보가 없습니다","2026-09-06"
"419","헤이리풀빌라워라밸호스텔","파주시 탄현면 샘철길 38-12","37.7894434307","126.6887230484","헤이리풀빌라워라밸호스텔 파주시 탄현면 샘철길 38-12","헤이리풀빌라워라밸호스텔 파주시 탄현면 샘철길 38-12","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"420","호텔위즈","파주시 탄현면 성동로 20-45","37.7764742311","126.6876757168","호텔위즈 파주시 탄현면 성동로 20-45","호텔위즈 파주시 탄현면 성동로 20-45","전체 주소 검색","1","","","","False","False","0","","","","","미확인","미확인","상호와 주소가 일치하는 후보가 없습니다","2026-09-06"
"421","DMZ장단콩두부마을","파주시 탄현면 평화로 902","37.7861443704","126.6896376981","DMZ장단콩두부마을 파주시 탄현면 평화로 902","DMZ장단콩두부마을 파주시 탄현면 평화로 902","전체 주소 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"422","더위즈(The WIZ)","파주시 탄현면 성동로 20-45","37.7764742311","126.6876757168","더위즈(The WIZ) 파주시 탄현면 성동로 20-45","더위즈(The WIZ) 파주시 탄현면 성동로 20-45","전체 주소 검색","1","","","","False","False","0","","","","","미확인","미확인","상호와 주소가 일치하는 후보가 없습니다","2026-09-06"
"423","물고기자리","파주시 탄현면 헤이리마을길 48-48","37.7872412617","126.7002410486","물고기자리 파주시 탄현면 헤이리마을길 48-48","물고기자리 파주시 탄현면 헤이리마을길 48-48","전체 주소 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"424","베로키오","파주시 탄현면 새오리로 74","37.7908802915","126.6856397612","베로키오 파주시 탄현면 새오리로 74","베로키오 파주시 탄현면 새오리로 74","전체 주소 검색","1","","","","False","False","0","","","","","미확인","미확인","상호와 주소가 일치하는 후보가 없습니다","2026-09-06"
"425","복드림한우고기","파주시 탄현면 새오리로 48","37.7892305336","126.6873956576","복드림한우고기 파주시 탄현면 새오리로 48","복드림한우고기 파주시 탄현면 새오리로 48","전체 주소 검색","1","","","","False","False","0","","","","","미확인","미확인","상호와 주소가 일치하는 후보가 없습니다","2026-09-06"
"426","어화둥둥","파주시 탄현면 새오리로 113-46","37.7963554983","126.6850985945","어화둥둥 파주시 탄현면 새오리로 113-46","어화둥둥 파주시 탄현면 새오리로 113-46","전체 주소 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"427","옛날시골밥상","파주시 탄현면 새오리로 10","37.7870551597","126.6901549698","옛날시골밥상 파주시 탄현면 새오리로 10","옛날시골밥상 파주시 탄현면 새오리로 10","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"428","오두산막국수 통일로직영점","파주시 탄현면 성동로 17","37.7792259522","126.6867285633","오두산막국수 통일로직영점 파주시 탄현면 성동로 17","오두산막국수 통일로직영점 파주시 탄현면 성동로 17","전체 주소 검색","1","","","","False","False","0","","","","","미확인","미확인","상호와 주소가 일치하는 후보가 없습니다","2026-09-06"
"429","용궁칼국수","파주시 탄현면 새오리로 59-52","37.7903486074","126.6839451907","용궁칼국수 파주시 탄현면 새오리로 59-52","용궁칼국수 파주시 탄현면 새오리로 59-52","전체 주소 검색","1","","","","False","False","0","","","","","미확인","미확인","상호와 주소가 일치하는 후보가 없습니다","2026-09-06"
"430","전라도갈치찜전문점","파주시 탄현면 매봉길 12","37.7905068782","126.6863285433","전라도갈치찜전문점 파주시 탄현면 매봉길 12","전라도갈치찜전문점 파주시 탄현면 매봉길 12","전체 주소 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"431","전망대 누룽지 백숙","파주시 탄현면 새오리로 215-36","37.8036865005","126.6870623282","전망대 누룽지 백숙 파주시 탄현면 새오리로 215-36","전망대 누룽지 백숙 파주시 탄현면 새오리로 215-36","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"432","짹짹곳간","파주시 탄현면 새오리로339번길 79-48 2층","37.7878410489","126.6955398798","짹짹곳간 파주시 탄현면 새오리로339번길 79-48 2층","짹짹곳간 파주시 탄현면 새오리로339번길 79-48 2층","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"433","청송마루","파주시 탄현면 방촌로 1071","37.8262966706","126.7389362676","청송마루 파주시 탄현면 방촌로 1071","청송마루 파주시 탄현면 방촌로 1071","전체 주소 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"434","초원","파주시 탄현면 엘씨디로241번길 50-2 B102호","37.809887973","126.758202209","초원 파주시 탄현면 엘씨디로241번길 50-2 B102호","초원 파주시 탄현면 엘씨디로241번길 50-2 B102호","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"435","최고야짬뽕","파주시 탄현면 필승로 490","37.7839991279","126.6891369619","최고야짬뽕 파주시 탄현면 필승로 490","최고야짬뽕 파주시 탄현면 필승로 490","전체 주소 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"436","평양만두","파주시 탄현면 새오리로 193","37.800747106","126.6887537371","평양만두 파주시 탄현면 새오리로 193","평양만두 파주시 탄현면 새오리로 193","전체 주소 검색","1","","","","False","False","0","","","","","미확인","미확인","상호와 주소가 일치하는 후보가 없습니다","2026-09-06"
"437","해민도예","파주시 탄현면 새오리로 209-19","37.8009463192","126.6874309931","해민도예 파주시 탄현면 새오리로 209-19","해민도예 파주시 탄현면 새오리로 209-19","전체 주소 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"438","흔적","파주시 탄현면 새오리로 59-20","37.7895160223","126.6852204885","흔적 파주시 탄현면 새오리로 59-20","흔적 파주시 탄현면 새오리로 59-20","전체 주소 검색","1","","","","False","False","0","","","","","미확인","미확인","상호와 주소가 일치하는 후보가 없습니다","2026-09-06"
"439","디엠지라운지(DMZ LOUNGE)","파주시 탄현면 새오리로161번길 90","37.8004048","126.6835875","디엠지라운지(DMZ LOUNGE) 파주시 탄현면 새오리로161번길 90","디엠지라운지(DMZ LOUNGE) 파주시 탄현면 새오리로161번길 90","전체 주소 검색","1","","","","False","False","0","","","","","미확인","미확인","상호와 주소가 일치하는 후보가 없습니다","2026-09-06"
"440","215카페캠핑장","경기도 파주시 탄현면 새오리로 215-91","37.8034099","126.6848158","215카페캠핑장 경기도 파주시 탄현면 새오리로 215-91","215카페캠핑장 경기도 파주시 탄현면 새오리로 215-91","전체 주소 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"441","카페퀴너스","경기도 파주시탄현면새오리로691층 (탄현면성동리, 프로방스힐)","37.7905523","126.6847271","카페퀴너스 경기도 파주시탄현면새오리로691층 (탄현면성동리, 프로방스힐)","카페퀴너스 경기도 파주시탄현면새오리로691층 (탄현면성동리","도로명·건물번호 보조 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"442","6000컷트","파주시 파주읍 술이홀로 470","37.8289732769","126.8389761324","6000컷트 파주시 파주읍 술이홀로 470","6000컷트 파주시 파주읍 술이홀로 470","전체 주소 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"443","로즈헤어샾","파주시 파주읍 파발로 4","37.8323779102","126.8177795315","로즈헤어샾 파주시 파주읍 파발로 4","로즈헤어샾 파주시 파주읍 파발로 4","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"444","남해바다","파주시 파주읍 시장거리길 59-7","37.8319258956","126.8177757587","남해바다 파주시 파주읍 시장거리길 59-7","남해바다 파주시 파주읍 시장거리길 59-7","전체 주소 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"445","뚱이네","파주시 파주읍 교육길 45-32 나동 102호","37.8330557499","126.8342834706","뚱이네 파주시 파주읍 교육길 45-32 나동 102호","뚱이네 파주시 파주읍 교육길 45-32 나동 102호","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"446","바리루스","파주시 파주읍 봉서산로 245 2층 일부호","37.8332953442","126.8034859516","바리루스 파주시 파주읍 봉서산로 245 2층 일부호","바리루스 파주시 파주읍 봉서산로 245 2층 일부호","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
"447","봉황가","파주시 파주읍 우계로 35-1","37.8304097125","126.8155395692","봉황가 파주시 파주읍 우계로 35-1","봉황가 파주시 파주읍 우계로 35-1","전체 주소 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"448","소풍N","파주시 파주읍 우계로 24","37.8293987346","126.81489712","소풍N 파주시 파주읍 우계로 24","소풍N 파주시 파주읍 우계로 24","전체 주소 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"449","웅이네 의정부부대찌개","파주시 파주읍 파발로 9","37.8326616617","126.8184479102","웅이네 의정부부대찌개 파주시 파주읍 파발로 9","웅이네 의정부부대찌개 파주시 파주읍 파발로 9","전체 주소 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"450","이조맛집","파주시 파주읍 술이홀로 392","37.8305409747","126.8305257886","이조맛집 파주시 파주읍 술이홀로 392","이조맛집 파주시 파주읍 술이홀로 392","전체 주소 검색","1","","","","False","False","0","","","","","미확인","미확인","상호와 주소가 일치하는 후보가 없습니다","2026-09-06"
"451","짜장마을","파주시 파주읍 술이홀로 463","37.8291703482","126.838407754","짜장마을 파주시 파주읍 술이홀로 463","짜장마을 파주시 파주읍 술이홀로 463","전체 주소 검색","1","","","","True","False","0","","","","","재확인 필요","재확인 필요","상호는 일치하지만 주소가 일치하지 않습니다","2026-09-06"
"452","조아의 하루 주내점","파주시 파주읍 우계로 6 101호","37.8280814","126.8138604","조아의 하루 주내점 파주시 파주읍 우계로 6 101호","조아의 하루 주내점 파주시 파주읍 우계로 6 101호","전체 주소 검색","0","","","","False","False","0","","","","","미확인","미확인","지역 검색 결과가 없습니다","2026-09-06"
